,TRPMILES,TRVLCMIN,STRTTIME,ENDTIME,WHYFROM,WHYTRP1S,DAY,VMT_MILE
577,0.466,2,1000,1002,19,1,192,-1.0
578,17.897,32,1520,1552,1,40,192,-1.0
579,6.429,14,1658,1712,11,50,192,-1.0
580,23.889,33,2203,2236,17,1,192,-1.0
581,41.474,52,845,937,3,1,194,41.474
582,1.315,5,1005,1010,1,50,194,1.315
583,1.316,5,1147,1152,16,1,194,1.316
584,2.229,10,1600,1610,1,40,194,2.229
585,2.23,11,1635,1646,11,1,194,-1.0
586,41.486,41,2312,2353,1,10,194,41.486
587,0.495,15,1300,1315,3,80,195,0.495
588,0.234,5,1555,1600,16,40,195,0.234
589,0.873,19,1601,1620,14,1,195,0.873
590,60.649,70,545,655,1,10,196,60.649
591,61.615,75,1530,1645,3,1,196,61.615
592,5.498,10,1845,1855,1,20,196,5.498
593,5.498,10,2000,2010,19,1,196,5.498
594,6.031,20,1010,1030,1,10,197,6.031
595,6.048,20,1630,1650,3,1,197,6.048
596,49.416,60,1000,1100,1,30,198,49.416
597,49.649,60,1500,1600,18,1,198,49.649
598,7.212,15,1600,1615,1,40,199,7.212
599,7.197,15,1645,1700,11,1,199,7.197
600,9.457,25,630,655,1,10,200,9.457
601,9.457,23,1140,1203,3,1,200,9.457
602,9.457,25,1405,1430,1,10,200,9.457
603,9.457,25,1730,1755,3,1,200,9.457
604,3.64,15,1330,1345,1,50,201,-1.0
605,3.64,15,1445,1500,15,1,201,-1.0
606,12.387,30,1530,1600,1,1,201,-1.0
607,4.329,15,1000,1015,1,50,202,-1.0
608,1.552,10,1145,1155,15,50,202,-1.0
609,3.681,15,1420,1435,13,1,202,-1.0
610,3.825,15,1500,1515,1,80,202,3.825
611,0.063,1,1530,1531,13,40,202,0.063
612,3.535,15,1600,1615,11,1,202,3.535
613,10.577,30,730,800,1,70,208,10.577
614,1.28,5,805,810,6,40,208,1.28
615,17.546,18,812,830,11,10,208,17.546
616,2.253,2,1200,1202,3,80,208,2.253
617,2.249,5,1210,1215,13,10,208,2.249
618,26.464,30,1720,1750,3,1,208,26.464
619,1.955,5,1000,1005,1,40,209,1.955
620,1.52,5,1010,1015,14,40,209,1.52
621,3.444,10,1020,1030,11,1,209,3.444
622,34.171,40,1930,2010,1,50,210,34.171
623,7.978,15,900,915,6,10,211,7.978
624,8.003,15,1430,1445,3,70,211,8.003
625,7.978,15,1500,1515,6,10,211,7.978
626,8.003,15,1545,1600,3,1,211,8.003
627,12.348,15,1630,1645,1,80,211,12.348
628,12.339,15,1715,1730,13,1,211,12.339
629,23.771,45,800,845,1,10,213,23.771
630,22.995,45,1630,1715,3,1,213,22.995
631,12.523,35,1000,1035,1,20,214,-1.0
632,32.86,45,1230,1315,19,50,214,-1.0
633,23.647,35,1400,1435,17,1,214,-1.0
634,9.656,30,820,850,1,20,215,-1.0
635,14.944,30,900,930,1,97,215,14.944
636,1.89,10,1200,1210,5,40,215,1.89
637,13.284,34,1400,1434,11,1,215,13.284
638,3.531,11,1200,1211,1,50,218,3.531
639,3.531,8,1454,1502,17,1,218,3.531
640,3.884,15,600,615,1,80,219,3.884
641,3.724,15,700,715,13,80,219,3.724
642,1.719,5,750,755,13,10,219,1.719
643,1.723,5,1355,1400,3,40,219,1.723
644,5.95,10,1420,1430,12,1,219,5.95
645,30.693,30,930,1000,1,10,220,30.693
646,35.544,30,1800,1830,3,40,220,35.544
647,4.739,15,1900,1915,11,1,220,4.739
648,4.562,10,1930,1940,1,80,220,4.562
649,4.437,10,2015,2025,13,1,220,4.437
650,6.14,15,900,915,1,40,222,6.14
651,171.895,360,1200,1800,15,1,224,-1.0
652,7.505,15,930,945,1,40,225,7.505
653,7.608,15,955,1010,11,70,225,7.608
654,30.105,50,1015,1105,6,80,225,30.105
655,7.193,20,1330,1350,11,40,225,7.193
656,23.024,30,1400,1430,11,1,225,23.024
657,19.419,32,731,803,1,20,226,19.419
658,19.808,35,928,1003,8,1,226,19.808
659,19.419,52,1302,1354,1,50,226,19.419
660,19.808,22,1704,1726,15,1,226,19.808
661,4.785,11,1935,1946,1,40,226,4.785
662,1.247,6,1952,1958,12,80,226,1.247
663,3.072,8,2007,2015,13,1,226,3.072
664,12.635,80,830,950,1,20,228,-1.0
665,12.507,25,1020,1045,19,1,228,-1.0
666,22.988,40,1300,1340,1,50,228,22.988
667,5.659,15,1440,1455,17,50,228,5.659
668,3.656,20,1920,1940,15,80,228,3.656
669,0.321,5,2010,2015,13,40,228,0.321
670,14.187,25,2035,2100,11,1,228,14.187
671,10.438,20,530,550,1,10,229,10.438
672,11.8,25,1430,1455,3,10,229,11.8
673,1.741,10,2030,2040,3,1,229,1.741
674,18.11,30,1015,1045,1,10,230,18.11
675,17.611,30,1800,1830,3,1,230,17.611
676,16.194,20,755,815,1,10,231,16.194
677,16.194,20,1800,1820,3,1,231,16.194
678,8.175,25,730,755,1,20,232,8.175
679,7.592,17,805,822,9,10,232,7.592
680,6.005,27,1703,1730,3,70,232,6.005
681,8.313,36,1735,1811,9,1,232,-1.0
682,1.481,6,800,806,1,70,233,1.481
683,13.98,15,807,822,6,70,233,13.98
684,3.882,9,823,832,6,40,233,3.882
685,16.437,25,935,1000,12,1,233,16.437
686,1.244,5,1400,1405,1,40,233,1.244
687,17.665,38,1407,1445,14,40,233,17.665
688,4.452,7,1505,1512,11,70,233,4.452
689,12.094,17,1513,1530,6,97,233,12.094
690,0.03,4,1531,1535,7,40,233,0.03
691,0.219,3,1550,1553,11,50,233,0.219
692,1.318,3,1605,1608,15,40,233,1.318
693,2.253,3,1625,1628,11,70,233,2.253
694,6.453,14,1629,1643,6,70,233,6.453
695,1.363,3,1644,1647,6,40,233,1.363
696,1.363,3,1700,1703,11,1,233,1.363
697,4.929,5,1110,1115,1,50,234,4.929
698,4.928,10,1300,1310,16,1,234,4.928
699,3.445,5,1600,1605,1,50,234,3.445
700,3.457,5,1800,1805,17,1,234,3.457
701,9.741,20,755,815,1,10,235,9.741
702,5.698,20,1635,1655,3,70,235,5.698
703,4.729,12,1658,1710,6,1,235,4.729
704,4.611,15,1730,1745,1,10,235,4.611
705,4.739,10,1850,1900,3,1,235,4.739
706,25.643,30,730,800,1,30,236,25.643
707,0.908,15,900,915,18,80,236,0.908
708,2.75,15,1000,1015,13,30,236,2.75
709,2.541,15,1100,1115,18,40,236,2.541
710,2.82,15,1145,1200,12,40,236,2.82
711,1.267,10,1330,1340,11,70,236,1.267
712,0.449,5,1415,1420,6,80,236,0.449
713,23.673,35,1530,1605,13,1,236,23.673
714,2.01,10,1130,1140,2,70,237,2.01
715,2.01,8,1142,1150,6,1,237,2.01
716,2.01,5,1945,1950,2,70,237,2.01
717,2.01,8,1952,2000,6,1,237,2.01
718,9.656,30,820,850,1,20,238,-1.0
719,14.944,30,900,930,1,97,238,14.944
720,1.89,10,1200,1210,5,40,238,1.89
721,13.284,34,1400,1434,11,1,238,13.284
722,12.717,25,720,745,1,10,241,12.717
723,13.712,20,1700,1720,3,1,241,13.712
724,9.493,20,930,950,1,70,242,9.493
725,9.14,15,955,1010,6,1,242,9.14
726,9.493,15,1620,1635,1,70,242,9.493
727,9.14,20,1650,1710,6,1,242,9.14
728,39.351,67,757,904,1,10,244,39.351
729,3.733,16,1700,1716,3,40,244,3.733
730,40.871,79,1722,1841,11,1,244,40.871
731,0.483,2,750,752,1,70,246,0.483
732,0.483,2,800,802,6,1,246,0.483
733,10.321,30,1500,1530,1,40,246,10.321
734,4.326,12,1538,1550,14,40,246,4.326
735,13.851,30,1630,1700,11,1,246,13.851
736,16.241,25,1000,1025,1,40,247,-1.0
737,0.808,5,1100,1105,11,40,247,-1.0
738,1.55,10,1150,1200,11,80,247,-1.0
739,15.573,30,1315,1345,13,1,247,-1.0
740,4.109,10,830,840,1,50,248,-1.0
741,4.105,10,1100,1110,17,1,248,-1.0
742,35.884,40,1240,1320,1,70,248,35.884
743,14.845,20,1325,1345,6,40,248,14.845
744,41.988,55,1415,1510,11,1,248,41.988
745,4.109,10,1645,1655,1,50,248,4.109
746,4.105,10,2100,2110,17,1,248,4.105
747,24.032,55,700,755,1,10,249,24.032
748,5.65,10,1500,1510,3,40,249,5.65
749,19.929,50,1540,1630,11,1,249,19.929
750,0.122,2,1700,1702,11,40,249,0.122
751,5.965,10,1830,1840,11,1,249,5.965
752,6.397,15,1730,1745,1,80,251,6.397
753,6.393,15,1845,1900,13,1,251,6.393
754,17.726,30,2000,2030,1,10,251,17.726
755,17.732,30,2130,2200,3,1,251,17.732
756,3.606,10,1400,1410,1,40,253,3.606
757,3.589,11,1600,1611,12,10,253,3.589
758,3.699,12,2032,2044,3,80,253,3.699
759,2.156,13,2148,2201,13,40,253,2.156
760,4.611,8,2252,2300,11,1,253,4.611
761,0.148,5,640,645,1,70,254,0.148
762,0.148,2,648,650,6,1,254,0.148
763,3.907,7,1538,1545,1,40,254,3.907
764,2.077,5,1608,1613,11,40,254,2.077
765,4.604,6,1621,1627,11,1,254,4.604
766,9.946,15,1245,1300,1,50,255,-1.0
767,9.739,15,2000,2015,17,1,255,-1.0
768,30.199,50,745,835,1,10,256,30.199
769,30.802,50,1810,1900,3,1,256,30.802
770,22.107,60,700,800,1,10,259,22.107
771,22.217,60,1800,1900,3,1,259,22.217
772,9.146,15,1000,1015,1,30,260,9.146
773,9.13,19,1201,1220,18,1,260,9.13
774,8.976,40,1250,1330,1,70,260,8.976
775,17.606,40,1335,1415,6,70,260,17.606
776,3.899,15,1420,1435,6,40,260,3.899
777,3.82,8,1450,1458,11,70,260,3.82
778,25.575,45,1500,1545,6,1,260,25.575
779,8.318,25,1800,1825,1,40,260,8.318
780,2.051,12,1833,1845,11,70,260,2.051
781,9.874,25,1850,1915,6,1,260,9.874
782,7.131,15,1000,1015,1,40,262,7.131
783,1.392,10,1130,1140,11,80,262,1.392
784,6.303,20,1200,1220,13,1,262,6.303
785,5.622,15,1740,1755,1,50,263,5.622
786,5.621,15,1930,1945,17,1,263,5.621
787,0.969,4,756,800,1,70,265,0.969
788,23.415,44,810,854,6,10,265,23.415
789,23.07,35,1836,1911,3,1,265,23.07
790,6.059,13,713,726,1,80,266,6.059
791,2.539,9,727,736,13,80,266,2.539
792,0.95,5,740,745,13,20,266,0.95
793,0.827,8,1212,1220,8,40,266,0.827
794,1.088,7,1223,1230,12,20,266,1.088
795,0.964,5,1630,1635,8,40,266,0.964
796,7.827,18,1637,1655,11,1,266,7.827
797,3.549,11,747,758,1,10,267,3.549
798,3.549,14,1200,1214,3,1,267,3.549
799,3.549,12,1244,1256,1,10,267,3.549
800,3.549,13,1900,1913,3,1,267,3.549
801,2.173,14,1933,1947,1,80,267,2.173
802,2.172,18,2113,2131,13,1,267,2.172
803,1.498,5,1530,1535,1,10,268,1.498
804,1.498,5,1735,1740,3,1,268,1.498
805,1.831,5,2300,2305,1,97,268,1.831
806,1.831,5,2320,2325,5,1,268,1.831
807,24.032,55,700,755,1,10,271,24.032
808,5.65,10,1500,1510,3,40,271,5.65
809,19.929,50,1540,1630,11,1,271,19.929
810,0.122,2,1700,1702,11,40,271,0.122
811,5.965,10,1830,1840,11,1,271,5.965
812,2.173,5,1200,1205,1,70,272,2.173
813,2.173,5,1210,1215,6,1,272,2.173
814,9.946,15,1245,1300,1,50,273,-1.0
815,9.739,15,2000,2015,17,1,273,-1.0
816,0.398,2,946,948,1,80,274,0.398
817,0.357,1,1034,1035,13,1,274,0.357
818,0.999,1,1115,1116,1,40,274,0.999
819,0.596,4,1610,1614,11,1,274,0.596
820,10.942,45,900,945,1,1,276,10.942
821,10.977,75,1000,1115,15,1,276,-1.0
822,1.554,10,810,820,1,70,277,1.554
823,2.001,7,823,830,6,10,277,2.001
824,0.706,5,1200,1205,3,1,277,0.706
825,0.706,7,1255,1302,1,10,277,0.706
826,1.985,10,1715,1725,3,70,277,1.985
827,1.57,3,1730,1733,6,1,277,1.57
828,19.807,30,1000,1030,1,80,279,-1.0
829,7.513,16,1130,1146,13,40,279,-1.0
830,3.023,8,1234,1242,11,40,279,-1.0
831,11.806,22,1303,1325,11,1,279,-1.0
832,12.123,20,1100,1120,1,40,280,-1.0
833,23.591,90,1130,1300,12,10,280,-1.0
834,3.408,25,1305,1330,6,40,280,3.408
835,5.637,25,1340,1405,11,80,280,-1.0
836,2.328,10,1530,1540,13,70,280,-1.0
837,2.004,10,1545,1555,6,80,280,-1.0
838,2.004,10,1635,1645,6,80,280,2.004
839,3.179,10,1730,1740,13,40,280,-1.0
840,34.135,45,1750,1835,11,1,280,-1.0
841,14.212,25,730,755,1,10,281,14.212
842,3.95,20,1200,1220,3,40,281,3.95
843,11.3,30,1330,1400,12,1,281,11.3
844,9.864,15,745,800,1,70,282,9.864
845,9.814,15,815,830,6,1,282,9.814
846,9.864,15,1445,1500,2,70,282,9.864
847,9.814,30,1515,1545,6,1,282,9.814
848,2.006,5,755,800,1,10,283,2.006
849,1.959,5,1200,1205,3,1,283,1.959
850,2.006,5,1250,1255,1,10,283,2.006
851,1.959,5,1700,1705,3,1,283,1.959
852,7.529,15,945,1000,1,40,284,7.529
853,0.198,5,1020,1025,11,40,284,0.198
854,1.263,14,1036,1050,11,40,284,1.263
855,8.532,15,1100,1115,11,1,284,8.532
856,9.277,18,1753,1811,1,80,284,-1.0
857,8.498,19,1940,1959,13,1,284,8.498
858,13.824,35,715,750,1,20,285,-1.0
859,26.063,45,1230,1315,1,20,285,26.063
860,6.406,10,1615,1625,7,1,285,-1.0
861,7.135,10,1800,1810,8,50,285,7.135
862,31.702,40,1815,1855,17,1,285,31.702
863,16.813,30,1030,1100,1,10,286,16.813
864,1.253,10,1600,1610,3,40,286,1.253
865,1.172,10,1700,1710,14,50,286,1.172
866,16.767,30,1900,1930,16,1,286,16.767
867,33.791,90,500,630,1,97,288,-1.0
868,14.624,74,1400,1514,5,97,288,-1.0
869,19.622,75,1520,1635,5,1,288,19.622
870,8.175,25,730,755,1,20,289,8.175
871,7.592,17,805,822,9,10,289,7.592
872,6.005,27,1703,1730,3,70,289,6.005
873,8.313,36,1735,1811,9,1,289,-1.0
874,6.191,15,800,815,1,10,290,6.191
875,6.205,20,1130,1150,3,1,290,6.205
876,12.463,20,1215,1235,1,20,290,12.463
877,11.78,20,2030,2050,8,1,290,11.78
878,5.054,10,800,810,1,80,291,5.054
879,4.955,15,910,925,13,1,291,-1.0
880,4.848,15,1100,1115,1,40,291,4.848
881,4.799,30,1330,1400,14,1,291,4.799
882,20.049,30,1600,1630,1,40,291,20.049
883,20.3,40,1800,1840,11,1,291,20.3
884,2.103,5,910,915,1,10,292,2.103
885,2.026,5,1530,1535,3,1,292,2.026
886,0.535,5,1630,1635,15,1,292,-1.0
887,0.997,3,1653,1656,1,40,292,0.997
888,0.859,5,1720,1725,11,1,292,0.859
889,0.457,5,1800,1805,1,50,292,0.457
890,0.457,5,1915,1920,15,1,292,0.457
891,5.418,15,1300,1315,1,80,293,5.418
892,0.945,5,1325,1330,13,40,293,-1.0
893,3.833,15,1500,1515,11,40,293,3.833
894,6.669,30,1630,1700,11,1,293,6.669
895,9.976,25,900,925,1,50,294,9.976
896,9.959,20,2245,2305,17,1,294,9.959
897,0.71,2,645,647,1,70,295,-1.0
898,8.209,15,1455,1510,7,70,295,-1.0
899,0.71,2,1512,1514,6,1,295,-1.0
900,41.967,60,1015,1115,1,50,297,41.967
901,41.29,60,1345,1445,15,1,297,-1.0
902,7.593,15,1515,1530,1,50,297,7.593
903,3.127,10,1800,1810,16,30,297,3.127
904,10.49,20,2000,2020,18,1,297,10.49
905,10.257,20,830,850,1,20,298,10.257
906,3.412,10,1110,1120,8,70,298,3.412
907,7.061,19,1121,1140,6,40,298,7.061
908,9.932,30,1430,1500,11,70,298,9.932
909,3.412,10,1505,1515,6,70,298,3.412
910,13.486,20,1520,1540,6,50,298,13.486
911,10.323,15,1730,1745,16,70,298,10.323
912,10.323,15,1750,1805,6,1,298,10.323
913,10.323,15,1915,1930,1,70,298,10.323
914,10.323,15,1940,1955,6,1,298,10.323
915,5.634,10,730,740,1,10,299,5.634
916,5.635,10,1625,1635,7,1,299,-1.0
917,5.133,14,1145,1159,1,1,300,5.133
918,4.996,14,1312,1326,1,70,300,4.996
919,5.133,15,1341,1356,6,1,300,5.133
920,0.575,4,1703,1707,1,70,300,0.575
921,4.651,14,1717,1731,6,70,300,4.651
922,4.733,22,1810,1832,1,1,300,-1.0
923,0.725,4,1834,1838,6,40,300,0.725
924,4.766,14,1850,1904,11,1,300,4.766
925,0.082,5,1000,1005,1,10,301,0.082
926,13.137,20,1200,1220,3,40,301,13.137
927,13.478,20,1300,1320,11,1,301,13.478
928,19.555,22,1128,1150,1,10,302,19.555
929,19.61,25,2450,2515,3,1,302,19.61
930,9.418,15,1645,1700,1,10,304,9.418
931,9.431,15,2130,2145,3,1,304,9.431
932,8.848,20,1550,1610,1,70,305,8.848
933,2.153,5,1615,1620,6,80,305,2.153
934,1.909,5,1630,1635,13,70,305,1.909
935,8.517,15,1705,1720,6,1,305,8.517
936,1.224,5,900,905,1,40,307,1.224
937,1.224,5,935,940,11,1,307,1.224
938,9.672,16,714,730,1,80,308,-1.0
939,1.777,5,738,743,13,70,308,1.777
940,0.185,1,744,745,6,10,308,0.185
941,0.185,1,1159,1200,3,70,308,0.185
942,0.645,2,1208,1210,3,80,308,-1.0
943,0.594,2,1302,1304,13,10,308,-1.0
944,0.185,1,1305,1306,6,10,308,0.185
945,0.185,1,1802,1803,3,70,308,0.185
946,5.442,15,1807,1822,6,80,308,5.442
947,8.498,10,1943,1953,13,1,308,-1.0
948,22.145,20,1500,1520,1,10,309,22.145
949,22.407,20,1600,1620,3,1,309,22.407
950,6.052,15,815,830,1,80,310,6.052
951,1.187,10,910,920,13,40,310,1.187
952,0.164,5,950,955,11,40,310,0.164
953,5.853,20,1020,1040,11,1,310,5.853
954,7.145,25,1120,1145,6,70,310,7.145
955,12.19,25,1150,1215,6,40,310,12.19
956,0.361,5,1240,1245,11,40,310,0.361
957,11.562,21,1309,1330,11,70,310,11.562
958,6.997,14,1332,1346,6,1,310,6.997
959,5.791,6,1727,1733,1,40,310,5.791
960,1.012,5,1755,1800,12,40,310,1.012
961,7.441,25,1805,1830,12,80,310,-1.0
962,13.147,15,1945,2000,13,1,310,-1.0
963,2.343,15,1100,1115,1,40,311,2.343
964,9.045,30,1200,1230,11,40,311,9.045
965,7.49,30,1300,1330,11,1,311,7.49
966,5.054,10,800,810,1,80,312,5.054
967,4.955,15,910,925,13,1,312,-1.0
968,4.848,15,1100,1115,1,40,312,4.848
969,4.799,30,1330,1400,14,1,312,4.799
970,20.049,30,1600,1630,1,40,312,20.049
971,20.3,40,1800,1840,11,1,312,20.3
972,9.202,15,1230,1245,1,20,313,9.202
973,9.398,15,1530,1545,8,1,313,9.398
974,49.291,60,600,700,1,10,315,49.291
975,49.304,90,1730,1900,3,1,315,49.304
976,19.419,32,731,803,1,20,316,19.419
977,19.808,35,928,1003,8,1,316,19.808
978,19.419,52,1302,1354,1,50,316,19.419
979,19.808,22,1704,1726,15,1,316,19.808
980,4.785,11,1935,1946,1,40,316,4.785
981,1.247,6,1952,1958,12,80,316,1.247
982,3.072,8,2007,2015,13,1,316,3.072
983,14.482,20,1030,1050,1,40,317,14.482
984,4.881,15,1300,1315,11,40,317,4.881
985,16.039,30,1600,1630,11,1,317,16.039
986,4.816,10,740,750,1,40,318,4.816
987,1.989,2,753,755,14,70,318,1.989
988,1.681,4,756,800,6,97,318,1.681
989,6.648,20,1130,1150,8,1,318,-1.0
990,4.223,5,1310,1315,1,20,318,4.223
991,4.316,10,1500,1510,19,1,318,4.316
992,6.695,10,1520,1530,1,70,318,6.695
993,6.648,15,1535,1550,6,1,318,6.648
994,4.299,10,1610,1620,1,20,318,4.299
995,4.477,15,1830,1845,19,1,318,4.477
996,14.234,25,830,855,1,10,320,14.234
997,13.216,15,1700,1715,3,40,320,13.216
998,3.536,15,1720,1735,11,50,320,3.536
999,2.591,10,1850,1900,16,1,320,2.591
1000,26.159,30,830,900,1,70,321,26.159
1001,3.248,9,901,910,6,70,321,3.248
1002,1.628,2,915,917,6,40,321,1.628
1003,17.178,28,922,950,11,10,321,17.178
1004,18.041,25,1647,1712,3,70,321,18.041
1005,3.248,7,1720,1727,6,70,321,3.248
1006,24.925,36,1740,1816,6,1,321,24.925
1007,8.82,15,800,815,1,10,322,8.82
1008,11.996,30,1330,1400,3,50,322,11.996
1009,17.802,31,1600,1631,16,1,322,17.802
1010,15.38,30,1900,1930,1,70,323,-1.0
1011,8.64,30,730,800,16,50,324,8.64
1012,7.297,30,1800,1830,1,10,324,7.297
1013,8.594,30,1900,1930,16,50,324,8.594
1014,7.732,30,2300,2330,3,1,324,7.732
1015,27.643,45,715,800,1,10,325,27.643
1016,29.011,45,1915,2000,13,1,325,29.011
1017,25.838,52,825,917,1,10,327,25.838
1018,25.801,57,1810,1907,3,1,327,25.801
1019,41.967,60,1015,1115,1,50,328,41.967
1020,41.29,60,1345,1445,15,1,328,-1.0
1021,7.593,15,1515,1530,1,50,328,7.593
1022,3.127,10,1800,1810,16,30,328,3.127
1023,10.49,20,2000,2020,18,1,328,10.49
1024,2.173,5,900,905,1,70,329,2.173
1025,2.173,5,910,915,6,10,329,2.173
1026,1.6,5,1200,1205,3,50,329,1.6
1027,1.571,5,1600,1605,15,1,329,1.571
1028,3.775,10,2000,2010,1,80,329,3.775
1029,3.761,10,2110,2120,13,1,329,3.761
1030,19.999,23,1230,1253,1,10,330,19.999
1031,20.113,25,1815,1840,3,1,330,20.113
1032,19.555,22,1128,1150,1,10,331,19.555
1033,19.61,25,2450,2515,3,1,331,19.61
1034,5.603,10,900,910,1,70,332,5.603
1035,6.419,5,915,920,6,30,332,6.419
1036,6.419,10,1015,1025,18,70,332,6.419
1037,5.603,10,1035,1045,6,1,332,5.603
1038,20.783,30,1145,1215,1,30,332,20.783
1039,0.835,10,1315,1325,18,40,332,0.835
1040,0.835,10,1335,1345,11,40,332,0.835
1041,0.271,5,1350,1355,14,40,332,0.271
1042,0.595,4,1356,1400,11,40,332,0.595
1043,20.224,30,1500,1530,11,1,332,20.224
1044,9.656,30,820,850,1,20,333,-1.0
1045,14.944,30,900,930,1,97,333,14.944
1046,1.89,10,1200,1210,5,40,333,1.89
1047,13.284,34,1400,1434,11,1,333,13.284
1048,23.771,45,800,845,1,10,334,23.771
1049,22.995,45,1630,1715,3,1,334,22.995
1050,18.92,40,915,955,1,10,335,18.92
1051,14.962,95,2105,2240,3,1,335,14.962
1052,6.785,15,730,745,1,40,336,6.785
1053,1.275,3,1425,1428,7,10,336,1.275
1054,8.3,15,1700,1715,3,1,336,8.3
1055,12.107,20,805,825,1,10,337,12.107
1056,14.592,25,1700,1725,3,1,337,14.592
1057,2.01,10,1130,1140,2,70,339,2.01
1058,2.01,8,1142,1150,6,1,339,2.01
1059,2.01,5,1945,1950,2,70,339,2.01
1060,2.01,8,1952,2000,6,1,339,2.01
1061,33.792,45,645,730,1,10,340,33.792
1062,34.585,50,1700,1750,3,1,340,34.585
1063,25.723,42,945,1027,1,30,342,-1.0
1064,10.504,18,1047,1105,18,40,342,-1.0
1065,15.982,45,1130,1215,11,70,342,-1.0
1066,5.242,15,1230,1245,6,40,342,-1.0
1067,5.246,15,1400,1415,11,1,342,-1.0
1068,0.377,2,933,935,1,40,343,0.377
1069,0.377,2,945,947,14,1,343,0.377
1070,13.844,17,1438,1455,1,10,343,13.844
1071,0.878,3,1707,1710,3,40,343,0.878
1072,13.023,19,1715,1734,11,1,343,13.023
1073,25.323,30,515,545,1,50,344,25.323
1074,25.291,20,705,725,16,1,344,25.291
1075,9.049,15,745,800,1,40,344,9.049
1076,3.511,15,810,825,11,10,344,3.511
1077,2.446,10,1535,1545,3,40,344,2.446
1078,0.441,5,1550,1555,14,80,344,0.441
1079,0.544,5,1610,1615,13,40,344,0.544
1080,10.227,30,1645,1715,12,1,344,10.227
1081,0.71,2,645,647,1,70,345,-1.0
1082,8.209,15,1455,1510,7,70,345,-1.0
1083,0.71,2,1512,1514,6,1,345,-1.0
1084,6.686,10,945,955,1,20,346,6.686
1085,1.646,5,1315,1320,19,40,346,1.646
1086,7.647,10,1415,1425,11,1,346,7.647
1087,7.7,10,1545,1555,1,40,346,7.7
1088,0.093,1,1605,1606,11,40,346,0.093
1089,5.15,8,1620,1628,12,50,346,5.15
1090,3.849,5,1720,1725,17,1,346,3.849
1091,19.807,30,1000,1030,1,80,347,-1.0
1092,7.513,16,1130,1146,13,40,347,-1.0
1093,3.023,8,1234,1242,11,40,347,-1.0
1094,11.806,22,1303,1325,11,1,347,-1.0
1095,15.813,30,700,730,1,40,348,15.813
1096,15.673,36,1730,1806,7,1,348,15.673
1097,23.771,45,800,845,1,10,349,23.771
1098,22.995,45,1630,1715,3,1,349,22.995
1099,5.373,19,1417,1436,1,40,350,5.373
1100,2.059,13,1450,1503,12,40,350,2.059
1101,4.699,13,1619,1632,11,1,350,4.699
1102,4.481,19,1636,1655,1,50,350,4.481
1103,3.257,20,1715,1735,17,40,350,3.257
1104,0.982,12,1743,1755,11,50,350,0.982
1105,1.18,2,1813,1815,17,1,350,1.18
1106,3.549,11,747,758,1,10,351,3.549
1107,3.549,14,1200,1214,3,1,351,3.549
1108,3.549,12,1244,1256,1,10,351,3.549
1109,3.549,13,1900,1913,3,1,351,3.549
1110,2.173,14,1933,1947,1,80,351,2.173
1111,2.172,18,2113,2131,13,1,351,2.172
1112,14.03,30,730,800,1,70,353,14.03
1113,14.062,18,802,820,6,10,353,14.062
1114,14.116,20,1140,1200,3,70,353,14.116
1115,14.044,25,1205,1230,6,70,353,14.044
1116,4.399,15,1235,1250,6,10,353,4.399
1117,4.398,15,1700,1715,3,1,353,4.398
1118,16.179,30,630,700,1,10,354,16.179
1119,9.279,15,1145,1200,3,80,354,9.279
1120,9.022,20,1245,1305,13,1,354,9.022
1121,16.181,40,1635,1715,1,1,354,16.181
1122,2.256,10,745,755,1,70,356,2.256
1123,1.61,5,810,815,6,10,356,1.61
1124,3.324,15,1745,1800,3,1,356,3.324
1125,9.976,25,900,925,1,50,357,9.976
1126,9.959,20,2245,2305,17,1,357,9.959
1127,27.872,30,935,1005,1,50,358,27.872
1128,103.843,55,1805,1900,15,10,359,103.843
1129,97.084,95,2240,2415,3,1,359,97.084
1130,14.234,25,830,855,1,10,360,14.234
1131,13.216,15,1700,1715,3,40,360,13.216
1132,3.536,15,1720,1735,11,50,360,3.536
1133,2.591,10,1850,1900,16,1,360,2.591
1134,33.445,35,630,705,1,10,361,33.445
1135,1.329,6,1255,1301,3,80,361,1.329
1136,0.104,1,1317,1318,13,80,361,0.104
1137,2.402,7,1321,1328,13,40,361,2.402
1138,1.178,5,1357,1402,14,10,361,1.178
1139,1.178,10,1738,1748,3,40,361,1.178
1140,4.171,18,1806,1824,14,50,361,4.171
1141,0.462,3,1832,1835,17,40,361,0.462
1142,4.351,8,1842,1850,11,40,361,4.351
1143,27.735,32,1900,1932,11,1,361,27.735
1144,19.807,30,1000,1030,1,80,362,-1.0
1145,7.513,16,1130,1146,13,40,362,-1.0
1146,3.023,8,1234,1242,11,40,362,-1.0
1147,11.806,22,1303,1325,11,1,362,-1.0
1148,9.202,15,1230,1245,1,20,363,9.202
1149,9.398,15,1530,1545,8,1,363,9.398
1150,7.266,15,815,830,1,70,364,7.266
1151,4.44,9,831,840,6,80,364,4.44
1152,2.265,5,945,950,13,1,364,2.265
1153,4.22,10,1040,1050,1,40,364,4.22
1154,3.043,10,1130,1140,12,40,364,3.043
1155,8.882,20,1520,1540,12,1,364,8.882
