,TRPMILES,TRVLCMIN,STRTTIME,ENDTIME,WHYFROM,WHYTRP1S,DAY,VMT_MILE
573,14.443,30,1800,1830,1,40,157,14.443
574,14.54,30,1930,2000,11,1,157,14.54
575,11.129,45,930,1015,1,40,160,11.129
576,1.229,10,1050,1100,11,80,160,1.229
577,0.572,15,1145,1200,13,70,160,0.572
578,11.659,38,1207,1245,6,1,160,11.659
579,15.354,30,830,900,1,40,161,15.354
580,1.78,5,905,910,12,40,161,1.78
581,15.494,30,945,1015,11,1,161,15.494
582,9.437,15,930,945,1,10,162,-1.0
583,0.328,5,1130,1135,3,80,162,-1.0
584,0.328,5,1200,1205,13,10,162,-1.0
585,9.39,15,1900,1915,3,1,162,-1.0
586,9.437,15,930,945,1,50,162,9.437
587,0.328,5,1130,1135,17,80,162,0.328
588,0.328,5,1200,1205,13,50,162,0.328
589,9.39,15,1900,1915,17,1,162,9.39
590,32.402,75,730,845,1,30,163,32.402
591,4.327,30,1130,1200,18,40,163,4.327
592,5.449,30,1300,1330,11,40,163,5.449
593,1.41,15,1400,1415,11,30,163,1.41
594,1.441,10,1500,1510,18,40,163,1.441
595,33.056,75,1545,1700,11,1,163,33.056
596,32.402,75,730,845,1,97,163,-1.0
597,4.327,30,1130,1200,97,40,163,-1.0
598,5.449,30,1300,1330,11,40,163,-1.0
599,1.41,15,1400,1415,11,97,163,-1.0
600,1.441,10,1500,1510,97,40,163,-1.0
601,33.056,75,1545,1700,11,1,163,-1.0
602,22.0,60,930,1030,1,1,164,22.0
603,10.839,45,930,1015,1,40,164,-1.0
604,10.36,15,1030,1045,11,1,164,-1.0
605,4.121,10,930,940,1,97,165,4.121
606,4.121,15,1145,1200,5,1,165,4.121
607,6.574,30,1200,1230,1,80,168,6.574
608,0.709,15,1330,1345,13,40,168,0.709
609,1.038,15,1400,1415,11,80,168,1.038
610,4.217,30,1430,1500,13,1,168,4.217
611,6.573,30,1200,1230,1,80,168,-1.0
612,0.709,15,1330,1345,13,40,168,-1.0
613,1.038,15,1400,1415,11,80,168,-1.0
614,4.217,30,1430,1500,13,1,168,-1.0
615,10.929,23,1545,1608,1,50,169,10.929
616,1.574,1,1815,1816,15,40,169,1.574
617,10.056,20,1845,1905,11,1,169,10.056
618,30.939,75,930,1045,1,40,169,30.939
619,3.272,5,1145,1150,14,80,169,3.272
620,26.83,40,1230,1310,13,1,169,26.83
621,10.929,38,1530,1608,1,50,169,-1.0
622,1.574,4,1816,1820,15,40,169,-1.0
623,10.056,30,1835,1905,11,1,169,-1.0
624,16.77,30,1000,1030,1,40,170,16.77
625,5.453,30,1045,1115,11,50,170,5.453
626,11.45,10,1235,1245,17,1,170,11.45
627,10.135,20,1530,1550,1,50,170,10.135
628,10.152,20,1845,1905,17,1,170,10.152
629,12.751,30,1030,1100,1,40,171,12.751
630,12.752,30,1215,1245,12,1,171,12.752
631,28.683,65,1315,1420,1,40,171,28.683
632,17.263,30,1600,1630,12,40,171,17.263
633,11.669,45,1700,1745,11,1,171,11.669
634,10.898,20,900,920,2,10,172,10.898
635,20.026,35,925,1000,4,10,172,20.026
636,29.082,45,1215,1300,3,10,172,29.082
637,15.984,40,1303,1343,3,10,172,15.984
638,14.922,47,1443,1530,3,10,172,14.922
639,15.933,30,1730,1800,3,10,172,15.933
640,34.598,70,1840,1950,4,1,172,34.598
641,19.783,20,1100,1120,1,80,173,19.783
642,0.32,2,1150,1152,13,40,173,0.32
643,19.91,20,1215,1235,11,1,173,19.91
644,19.783,20,1100,1120,1,80,173,-1.0
645,0.32,2,1150,1152,13,40,173,-1.0
646,19.91,20,1215,1235,11,1,173,-1.0
647,60.357,70,710,820,1,10,175,60.357
648,1.352,10,1200,1210,3,40,175,1.352
649,1.358,10,1245,1255,11,10,175,1.358
650,60.501,90,1725,1855,3,1,175,60.501
651,21.525,50,750,840,1,30,176,21.525
652,8.161,35,1055,1130,18,50,176,8.161
653,6.37,30,1200,1230,17,40,176,6.37
654,2.276,10,1240,1250,12,80,176,2.276
655,18.472,60,1330,1430,13,1,176,18.472
656,4.331,10,1700,1710,1,40,176,4.331
657,4.346,15,1800,1815,11,1,176,4.346
658,4.699,15,930,945,1,97,177,4.699
659,4.824,15,1200,1215,5,1,177,4.824
660,6.611,15,1530,1545,1,20,178,6.611
661,6.614,10,1730,1740,19,1,178,6.614
662,6.611,5,755,800,1,20,178,6.611
663,4.764,10,1130,1140,19,80,178,4.764
664,9.227,33,1215,1248,13,1,178,9.227
665,6.611,15,1530,1545,1,20,178,-1.0
666,6.614,10,1730,1740,19,1,178,-1.0
667,5.69,14,1045,1059,1,40,181,5.69
668,2.891,10,1107,1117,11,40,181,2.891
669,2.445,7,1157,1204,11,1,181,2.445
670,5.181,13,1501,1514,1,40,181,5.181
671,5.17,15,1519,1534,11,1,181,5.17
672,11.41,23,1623,1646,1,20,181,11.41
673,6.498,18,1653,1711,19,50,181,6.498
674,11.262,20,1844,1904,16,1,181,11.262
675,17.833,25,1400,1425,1,80,182,17.833
676,0.722,5,1440,1445,13,50,182,0.722
677,0.787,5,1630,1635,17,80,182,0.787
678,22.556,25,1725,1750,13,40,182,22.556
679,7.272,20,1800,1820,12,1,182,7.272
680,51.837,55,830,925,1,40,183,51.837
681,1.64,20,935,955,14,97,183,1.64
682,0.151,5,1035,1040,97,97,183,0.151
683,1.516,25,1240,1305,97,97,183,1.516
684,4.101,22,1315,1337,97,40,183,4.101
685,53.123,70,1445,1555,11,1,183,53.123
686,51.837,55,830,925,1,40,183,-1.0
687,1.64,20,935,955,14,30,183,-1.0
688,0.151,10,1030,1040,18,30,183,-1.0
689,1.516,25,1240,1305,18,40,183,-1.0
690,4.101,22,1315,1337,12,40,183,-1.0
691,53.123,70,1445,1555,11,1,183,-1.0
692,5.597,15,930,945,1,40,184,5.597
693,1.424,5,1000,1005,11,50,184,1.424
694,7.536,30,1330,1400,17,50,184,7.536
695,4.065,15,900,915,14,40,185,4.065
696,0.553,5,930,935,12,40,185,0.553
697,3.999,15,1005,1020,11,1,185,3.999
698,5.107,15,1445,1500,1,70,185,5.107
699,4.838,15,1515,1530,6,1,185,4.838
700,32.269,50,600,650,1,10,186,32.269
701,3.411,15,745,800,3,10,186,3.411
702,1.033,10,950,1000,3,10,186,1.033
703,2.704,15,1015,1030,4,10,186,2.704
704,32.231,50,1700,1750,3,1,186,32.231
705,4.768,10,1812,1822,1,40,187,4.768
706,4.86,11,1837,1848,11,1,187,4.86
707,8.476,20,940,1000,1,40,188,8.476
708,8.288,23,1109,1132,12,1,188,8.288
709,4.457,15,1015,1030,1,40,189,4.457
710,4.426,15,1045,1100,12,1,189,4.426
711,4.457,15,1200,1215,1,40,189,4.457
712,4.426,15,1230,1245,12,1,189,4.426
713,3.848,15,1500,1515,1,40,189,3.848
714,0.252,10,1530,1540,14,40,189,0.252
715,3.639,10,1550,1600,14,1,189,3.639
716,7.059,20,1800,1820,1,50,189,7.059
717,6.318,20,1830,1850,17,1,189,6.318
718,21.161,15,630,645,1,10,190,21.161
719,4.106,10,1030,1040,3,80,190,4.106
720,4.176,10,1045,1055,13,10,190,4.176
721,20.343,25,1715,1740,3,1,190,20.343
722,26.726,45,900,945,1,40,191,26.726
723,2.246,10,1100,1110,11,40,191,2.246
724,3.483,15,1215,1230,11,40,191,3.483
725,25.397,45,1345,1430,11,1,191,25.397
726,26.726,45,900,945,1,40,191,-1.0
727,2.246,10,1100,1110,11,40,191,-1.0
728,3.483,15,1215,1230,11,40,191,-1.0
729,25.397,45,1345,1430,11,1,191,-1.0
730,13.9,11,1006,1017,1,40,192,13.9
731,2.148,6,1022,1028,14,40,192,2.148
732,0.528,2,1033,1035,12,50,192,0.528
733,0.578,6,1130,1136,16,40,192,0.578
734,1.123,8,1147,1155,11,40,192,1.123
735,13.938,22,1220,1242,11,40,192,13.938
736,0.533,4,1244,1248,14,1,192,0.533
737,13.899,11,1006,1017,1,40,192,-1.0
738,2.148,6,1022,1028,14,40,192,-1.0
739,0.528,2,1033,1035,12,50,192,-1.0
740,0.578,6,1130,1136,16,40,192,-1.0
741,1.123,8,1147,1155,11,40,192,-1.0
742,13.938,22,1220,1242,11,40,192,-1.0
743,0.533,3,1245,1248,14,1,192,-1.0
744,9.791,20,900,920,2,20,193,9.791
745,9.791,20,1300,1320,19,1,193,9.791
746,9.383,25,1345,1410,2,80,193,9.383
747,3.051,15,1545,1600,13,40,193,3.051
748,4.819,20,1620,1640,11,1,193,4.819
749,9.791,20,900,920,1,20,193,-1.0
750,9.791,20,1300,1320,19,1,193,-1.0
751,9.383,25,1345,1410,1,80,193,-1.0
752,3.051,20,1540,1600,13,40,193,-1.0
753,4.819,20,1620,1640,11,1,193,-1.0
754,5.172,10,945,955,1,70,196,5.172
755,5.254,10,1150,1200,6,1,196,5.254
756,10.964,15,830,845,1,40,197,10.964
757,10.981,30,930,1000,11,40,197,10.981
758,1.899,5,1015,1020,11,1,197,1.899
759,22.939,31,1130,1201,1,80,198,22.939
760,0.94,15,1315,1330,13,10,198,0.94
761,1.134,15,1500,1515,3,10,198,1.134
762,23.02,30,1630,1700,3,1,198,23.02
763,5.31,10,930,940,1,40,200,5.31
764,4.998,15,1515,1530,14,80,200,4.998
765,3.445,15,1545,1600,13,1,200,3.445
766,5.31,10,930,940,1,40,200,-1.0
767,5.495,15,1545,1600,14,1,200,-1.0
768,0.571,10,1000,1010,1,40,201,0.571
769,0.571,10,1020,1030,11,1,201,0.571
770,13.321,22,700,722,1,10,205,13.321
771,13.322,27,1515,1542,3,1,205,13.322
772,12.145,20,400,420,1,10,206,12.145
773,0.282,2,1300,1302,3,80,206,0.282
774,0.131,1,1333,1334,13,40,206,0.131
775,11.946,31,1336,1407,11,1,206,11.946
776,14.212,30,1000,1030,1,40,208,14.212
777,0.635,5,1045,1050,12,40,208,0.635
778,1.896,15,1200,1215,11,40,208,1.896
779,0.058,3,1221,1224,14,40,208,0.058
780,24.1,45,1400,1445,11,50,208,24.1
781,16.508,45,1800,1845,17,1,208,16.508
782,0.805,5,730,735,1,70,209,0.805
783,0.805,5,740,745,6,1,209,0.805
784,5.049,10,830,840,1,40,209,5.049
785,5.049,10,855,905,14,1,209,5.049
786,5.049,10,1430,1440,1,70,209,5.049
787,5.614,10,1442,1452,6,70,209,5.614
788,12.074,15,1505,1520,6,20,209,12.074
789,1.0,15,1645,1700,14,50,209,1.0
790,8.573,20,1745,1805,17,80,209,8.573
791,4.015,10,1930,1940,13,1,209,4.015
792,6.848,25,1330,1355,1,30,210,6.848
793,0.595,15,1500,1515,18,40,210,0.595
794,0.308,5,1545,1550,11,40,210,0.308
795,6.714,20,1635,1655,11,1,210,6.714
796,6.404,15,1130,1145,1,40,211,6.404
797,8.759,30,1200,1230,11,80,211,8.759
798,13.283,30,1330,1400,13,1,211,13.283
799,12.27,40,915,955,1,50,213,-1.0
800,17.604,20,1505,1525,19,40,213,-1.0
801,23.412,25,1535,1600,12,1,213,-1.0
802,12.27,40,915,955,1,50,213,12.27
803,17.619,20,1505,1525,15,40,213,17.619
804,23.412,25,1535,1600,12,1,213,23.412
805,6.231,15,1145,1200,1,80,214,6.231
806,0.266,2,1315,1317,13,40,214,0.266
807,6.381,13,1445,1458,11,1,214,6.381
808,197.936,195,835,1150,1,30,215,197.936
809,0.707,17,1215,1232,18,30,215,0.707
810,0.707,26,1427,1453,18,30,215,0.707
811,195.227,195,1500,1815,18,1,215,195.227
812,197.936,195,835,1150,1,30,215,-1.0
813,0.707,31,1201,1232,18,30,215,-1.0
814,196.637,202,1453,1815,18,1,215,-1.0
815,5.667,14,1018,1032,1,40,216,5.667
816,3.866,10,1105,1115,14,40,216,3.866
817,2.504,10,1225,1235,11,1,216,2.504
818,6.091,9,1343,1352,1,80,216,6.091
819,0.463,4,1434,1438,13,40,216,0.463
820,1.821,6,1447,1453,11,40,216,1.821
821,4.597,9,1514,1523,12,1,216,4.597
822,3.323,5,900,905,1,10,217,3.323
823,0.445,2,1215,1217,3,40,217,0.445
824,3.739,7,1218,1225,14,1,217,3.739
825,7.522,30,1100,1130,1,80,218,7.522
826,7.522,30,1245,1315,13,1,218,7.522
827,1.085,11,1239,1250,1,40,219,1.085
828,0.405,11,1259,1310,12,80,219,0.405
829,33.785,70,1320,1430,13,50,219,33.785
830,33.435,75,1720,1835,15,1,219,33.435
831,9.198,24,941,1005,1,20,219,9.198
832,9.263,15,1102,1117,8,1,219,9.263
833,1.085,11,1239,1250,1,40,219,-1.0
834,0.405,15,1255,1310,12,80,219,-1.0
835,33.785,70,1320,1430,13,50,219,-1.0
836,33.435,65,1730,1835,15,1,219,-1.0
837,14.438,35,1130,1205,1,50,224,14.438
838,14.438,30,1400,1430,17,1,224,14.438
839,26.381,50,1110,1200,1,40,225,-1.0
840,29.184,35,1220,1255,11,40,225,-1.0
841,30.836,45,1330,1415,11,40,225,-1.0
842,0.796,10,1430,1440,12,80,225,-1.0
843,19.78,30,1500,1530,13,1,225,-1.0
844,26.379,50,1110,1200,1,40,225,26.379
845,29.184,35,1220,1255,11,40,225,29.184
846,30.836,45,1330,1415,11,40,225,30.836
847,0.796,10,1430,1440,12,80,225,0.796
848,19.779,30,1500,1530,13,1,225,19.779
849,43.972,50,600,650,1,10,226,43.972
850,43.925,60,1535,1635,3,1,226,43.925
851,14.226,25,735,800,1,30,227,14.226
852,5.221,5,925,930,18,40,227,5.221
853,7.159,15,945,1000,14,40,227,7.159
854,1.718,5,1020,1025,11,30,227,1.718
855,1.875,5,1115,1120,18,80,227,1.875
856,1.218,5,1210,1215,13,40,227,1.218
857,10.729,30,1300,1330,11,1,227,10.729
858,14.226,25,735,800,1,30,227,-1.0
859,5.221,5,925,930,18,40,227,-1.0
860,7.159,15,945,1000,14,40,227,-1.0
861,1.718,5,1020,1025,11,30,227,-1.0
862,1.875,5,1115,1120,18,80,227,-1.0
863,1.218,5,1210,1215,13,40,227,-1.0
864,10.729,30,1300,1330,11,1,227,-1.0
865,197.936,195,835,1150,1,30,229,197.936
866,0.707,17,1215,1232,18,30,229,0.707
867,0.707,26,1427,1453,18,30,229,0.707
868,195.227,195,1500,1815,18,1,229,195.227
869,197.936,195,835,1150,1,30,229,-1.0
870,0.707,31,1201,1232,18,30,229,-1.0
871,196.637,202,1453,1815,18,1,229,-1.0
872,2.978,8,1035,1043,1,50,230,2.978
873,2.964,8,1158,1206,16,1,230,2.964
874,19.404,29,1417,1446,1,40,231,-1.0
875,19.404,32,1510,1542,11,1,231,-1.0
876,19.404,29,1417,1446,1,1,231,19.404
877,19.404,32,1510,1542,1,1,231,19.404
878,39.06,56,1000,1056,1,30,234,-1.0
879,1.336,15,1130,1145,18,80,234,-1.0
880,28.561,65,1215,1320,13,40,234,-1.0
881,0.416,5,1335,1340,12,40,234,-1.0
882,2.786,10,1420,1430,11,40,234,-1.0
883,2.79,5,1445,1450,11,40,234,-1.0
884,10.133,30,1452,1522,14,1,234,-1.0
885,39.059,56,1000,1056,1,30,234,39.059
886,1.336,15,1130,1145,18,80,234,1.336
887,28.561,60,1220,1320,13,40,234,28.561
888,0.416,10,1330,1340,12,40,234,0.416
889,2.786,5,1425,1430,11,40,234,2.786
890,2.79,10,1440,1450,11,40,234,2.79
891,10.133,34,1452,1526,14,1,234,10.133
892,12.587,20,1430,1450,1,40,236,12.587
893,1.663,5,1510,1515,14,97,236,1.663
894,1.611,10,1550,1600,5,40,236,1.611
895,0.413,10,1700,1710,11,40,236,0.413
896,1.25,8,1720,1728,11,80,236,1.25
897,12.682,25,1840,1905,13,1,236,12.682
898,17.849,30,800,830,1,40,237,17.849
899,1.748,20,1100,1120,11,40,237,1.748
900,0.328,5,1200,1205,11,80,237,0.328
901,0.798,30,1215,1245,13,40,237,0.798
902,3.359,30,1320,1350,11,40,237,3.359
903,2.438,10,1430,1440,11,80,237,2.438
904,17.056,40,1450,1530,13,1,237,17.056
905,8.288,30,945,1015,1,97,238,8.288
906,59.871,60,630,730,1,10,239,59.871
907,61.334,75,1615,1730,3,1,239,61.334
908,15.962,30,1700,1730,1,10,240,15.962
909,17.133,30,2200,2230,3,1,240,17.133
910,1.795,7,1205,1212,1,40,242,1.795
911,1.842,7,1325,1332,11,1,242,1.842
912,1.795,7,1205,1212,1,40,242,-1.0
913,1.842,7,1325,1332,11,1,242,-1.0
914,12.394,10,530,540,1,40,244,12.394
915,34.311,65,550,655,11,10,244,34.311
916,41.568,90,1530,1700,3,1,244,41.568
917,82.008,105,1615,1800,7,1,245,82.008
918,3.8,6,829,835,1,20,246,3.8
919,3.8,6,957,1003,19,1,246,3.8
920,3.8,7,1835,1842,1,20,246,3.8
921,3.8,8,1958,2006,19,1,246,3.8
922,30.235,50,800,850,1,80,248,30.235
923,18.317,35,855,930,13,30,248,18.317
924,3.507,10,1045,1055,18,80,248,3.507
925,0.536,5,1345,1350,11,80,248,0.536
926,51.391,55,1450,1545,13,1,248,51.391
927,7.793,10,1050,1100,1,50,251,7.793
928,7.793,10,1635,1645,17,1,251,7.793
929,3.92,20,830,850,1,40,256,3.92
930,0.105,5,855,900,11,10,256,0.105
931,1.216,5,1245,1250,3,80,256,1.216
932,2.821,5,1330,1335,13,10,256,2.821
933,3.994,10,1915,1925,3,1,256,3.994
934,2.65,3,937,940,1,50,258,-1.0
935,27.36,44,941,1025,17,20,258,-1.0
936,16.469,25,1135,1200,19,80,258,-1.0
937,11.82,20,1210,1230,13,50,258,-1.0
938,2.65,5,1330,1335,17,50,258,-1.0
939,2.65,5,1840,1845,17,50,258,-1.0
940,5.811,10,1900,1910,17,50,258,-1.0
941,5.811,10,2100,2110,15,50,258,-1.0
942,2.65,5,2115,2120,17,50,258,-1.0
943,30.01,55,930,1025,1,20,258,30.01
944,16.469,25,1135,1200,19,80,258,16.469
945,11.82,15,1215,1230,13,50,258,11.82
946,2.65,10,1330,1340,17,1,258,2.65
947,2.65,5,1840,1845,1,50,258,2.65
948,5.811,5,1910,1915,17,50,258,5.811
949,5.811,15,2100,2115,15,50,258,5.811
950,2.65,10,2120,2130,17,1,258,2.65
951,2.137,7,1200,1207,1,40,260,2.137
952,2.205,10,1300,1310,11,1,260,2.205
953,6.39,20,915,935,1,40,261,6.39
954,6.383,19,936,955,14,1,261,6.383
955,27.45,40,1300,1340,1,30,263,27.45
956,28.431,45,1645,1730,18,1,263,28.431
957,11.84,20,1500,1520,7,40,264,11.84
958,3.689,15,1615,1630,12,40,264,3.689
959,0.424,10,1645,1655,11,40,264,0.424
960,0.32,5,1810,1815,11,40,264,0.32
961,12.695,20,1845,1905,11,1,264,12.695
962,4.465,8,1000,1008,1,40,265,4.465
963,4.283,22,1108,1130,11,40,265,4.283
964,2.418,10,1220,1230,11,1,265,2.418
965,11.073,20,1100,1120,1,40,266,11.073
966,11.073,20,1200,1220,11,1,266,11.073
967,9.953,20,1000,1020,1,80,267,9.953
968,1.761,5,1125,1130,13,40,267,1.761
969,1.287,9,1136,1145,11,40,267,1.287
970,9.716,20,1215,1235,11,1,267,9.716
971,1.011,10,1125,1135,1,40,269,1.011
972,2.117,5,1145,1150,14,40,269,2.117
973,3.042,10,1320,1330,11,1,269,3.042
974,2.501,5,2030,2035,1,40,269,2.501
975,2.491,5,2045,2050,11,1,269,2.491
976,10.011,20,1100,1120,1,80,272,10.011
977,0.092,1,1135,1136,13,40,272,0.092
978,0.438,2,1215,1217,11,40,272,0.438
979,1.711,10,1335,1345,11,40,272,1.711
980,8.889,20,1355,1415,12,1,272,8.889
981,3.448,3,922,925,1,40,273,-1.0
982,3.429,20,1045,1105,11,97,273,-1.0
983,1.236,60,1300,1400,5,80,273,-1.0
984,2.095,15,1445,1500,13,40,273,-1.0
985,3.198,15,1600,1615,11,1,273,-1.0
986,3.448,10,915,925,1,40,273,3.448
987,3.429,20,1045,1105,11,97,273,3.429
988,1.236,60,1300,1400,5,80,273,1.236
989,2.095,15,1445,1500,13,40,273,2.095
990,3.198,15,1600,1615,11,1,273,3.198
991,3.448,10,915,925,1,40,273,-1.0
992,3.429,20,1045,1105,11,97,273,-1.0
993,1.236,60,1300,1400,5,80,273,-1.0
994,2.095,15,1445,1500,13,40,273,-1.0
995,3.198,15,1600,1615,11,1,273,-1.0
996,9.872,15,1010,1025,1,40,274,9.872
997,9.901,20,1145,1205,12,1,274,9.901
998,6.58,10,900,910,1,40,276,6.58
999,6.58,10,920,930,14,1,276,6.58
1000,60.777,72,1100,1212,1,30,276,60.777
1001,56.461,60,1500,1600,18,1,276,56.461
1002,4.111,20,1700,1720,1,70,276,4.111
1003,4.111,21,2244,2305,7,1,276,4.111
1004,8.062,13,913,926,1,50,277,-1.0
1005,8.113,12,1049,1101,16,1,277,-1.0
1006,18.795,24,1226,1250,1,80,277,18.795
1007,19.931,26,1259,1325,13,40,277,19.931
1008,11.968,20,1337,1357,12,40,277,11.968
1009,5.766,10,1359,1409,12,40,277,5.766
1010,11.22,16,1514,1530,11,40,277,11.22
1011,10.794,20,1555,1615,11,40,277,10.794
1012,0.333,2,1618,1620,11,40,277,0.333
1013,9.443,15,1719,1734,11,1,277,9.443
1014,8.062,13,913,926,1,50,277,8.062
1015,8.113,12,1049,1101,16,1,277,8.113
1016,18.795,24,1226,1250,1,80,277,-1.0
1017,19.931,26,1259,1325,13,40,277,-1.0
1018,11.968,20,1337,1357,12,40,277,-1.0
1019,5.766,10,1359,1409,12,40,277,-1.0
1020,11.22,16,1514,1530,11,40,277,-1.0
1021,10.794,20,1555,1615,11,40,277,-1.0
1022,0.333,2,1618,1620,11,40,277,-1.0
1023,9.443,15,1719,1734,11,1,277,-1.0
1024,8.756,20,1445,1505,1,30,279,8.756
1025,8.764,20,1740,1800,18,1,279,8.764
1026,20.557,36,822,858,1,30,280,20.557
1027,20.62,35,1100,1135,18,1,280,-1.0
1028,20.557,36,822,858,1,30,280,-1.0
1029,20.62,35,1100,1135,18,1,280,20.62
1030,10.579,20,1230,1250,1,10,280,10.579
1031,3.876,18,1355,1413,3,40,280,3.876
1032,6.85,17,1535,1552,11,1,280,6.85
1033,2.137,7,1200,1207,1,40,281,2.137
1034,2.205,10,1300,1310,11,1,281,2.205
1035,13.818,15,900,915,1,80,283,-1.0
1036,5.734,5,945,950,13,40,283,-1.0
1037,16.217,30,1000,1030,11,40,283,-1.0
1038,8.502,15,1035,1050,11,1,283,-1.0
1039,13.818,15,900,915,1,80,283,13.818
1040,5.734,5,945,950,13,40,283,5.734
1041,16.217,50,1000,1050,11,40,283,16.217
1042,8.502,20,1055,1115,11,1,283,8.502
1043,31.95,43,1100,1143,1,20,284,31.95
1044,0.482,8,1552,1600,19,40,284,0.482
1045,1.312,5,1620,1625,11,40,284,1.312
1046,0.331,2,1640,1642,11,80,284,0.331
1047,0.225,3,1712,1715,13,40,284,0.225
1048,30.439,40,1720,1800,11,1,284,30.439
1049,8.062,13,913,926,1,50,286,-1.0
1050,8.113,12,1049,1101,16,1,286,-1.0
1051,18.795,24,1226,1250,1,80,286,18.795
1052,19.931,26,1259,1325,13,40,286,19.931
1053,11.968,20,1337,1357,12,40,286,11.968
1054,5.766,10,1359,1409,12,40,286,5.766
1055,11.22,16,1514,1530,11,40,286,11.22
1056,10.794,20,1555,1615,11,40,286,10.794
1057,0.333,2,1618,1620,11,40,286,0.333
1058,9.443,15,1719,1734,11,1,286,9.443
1059,8.062,13,913,926,1,50,286,8.062
1060,8.113,12,1049,1101,16,1,286,8.113
1061,18.795,24,1226,1250,1,80,286,-1.0
1062,19.931,26,1259,1325,13,40,286,-1.0
1063,11.968,20,1337,1357,12,40,286,-1.0
1064,5.766,10,1359,1409,12,40,286,-1.0
1065,11.22,16,1514,1530,11,40,286,-1.0
1066,10.794,20,1555,1615,11,40,286,-1.0
1067,0.333,2,1618,1620,11,40,286,-1.0
1068,9.443,15,1719,1734,11,1,286,-1.0
1069,32.98,90,1130,1300,1,50,288,32.98
1070,32.962,120,1800,2000,15,50,288,32.962
1071,32.98,90,1130,1300,1,50,288,-1.0
1072,32.962,120,1800,2000,15,1,288,-1.0
1073,5.875,6,1000,1006,1,40,289,5.875
1074,5.841,6,1300,1306,11,1,289,5.841
1075,116.14,120,900,1100,1,70,291,116.14
1076,115.942,120,1115,1315,6,1,291,115.942
1077,13.485,30,1730,1800,1,50,291,13.485
1078,13.324,30,2230,2300,17,1,291,13.324
1079,6.589,25,1015,1040,1,10,292,6.589
1080,13.946,16,1134,1150,4,40,292,13.946
1081,1.408,9,1201,1210,14,40,292,1.408
1082,20.405,34,1319,1353,11,80,292,20.405
1083,0.31,2,1418,1420,13,40,292,0.31
1084,6.785,11,1541,1552,11,40,292,6.785
1085,14.201,26,1639,1705,11,10,292,14.201
1086,6.577,15,1715,1730,4,1,292,6.577
1087,27.33,38,855,933,1,20,293,-1.0
1088,1.322,7,1145,1152,19,40,293,-1.0
1089,28.127,35,1215,1250,11,1,293,-1.0
1090,27.33,38,855,933,1,20,293,27.33
1091,1.322,7,1145,1152,19,40,293,1.322
1092,28.127,35,1215,1250,11,1,293,28.127
1093,18.146,25,535,600,1,10,294,18.146
1094,17.473,25,1630,1655,3,1,294,17.473
1095,15.703,30,800,830,1,50,295,15.703
1096,15.684,30,1630,1700,17,1,295,15.684
1097,10.453,45,930,1015,1,40,298,10.453
1098,0.803,5,1020,1025,14,40,298,0.803
1099,9.74,30,1030,1100,14,1,298,9.74
1100,12.486,15,1345,1400,1,40,298,12.486
1101,12.314,15,1405,1420,14,1,298,12.314
1102,10.453,15,1000,1015,1,40,298,-1.0
1103,0.803,5,1020,1025,14,40,298,-1.0
1104,9.74,30,1030,1100,14,1,298,-1.0
1105,6.439,11,1245,1256,1,40,299,6.439
1106,1.005,3,1307,1310,11,40,299,1.005
1107,7.288,10,1325,1335,11,40,299,7.288
1108,2.278,5,1345,1350,11,40,299,2.278
1109,5.191,7,1445,1452,11,40,299,5.191
1110,3.177,4,1522,1526,11,40,299,3.177
1111,4.246,8,1530,1538,11,1,299,4.246
1112,14.75,15,800,815,1,10,300,14.75
1113,14.796,10,1530,1540,3,1,300,14.796
1114,8.269,20,1300,1320,1,40,301,8.269
1115,8.096,15,1630,1645,11,1,301,8.096
1116,26.726,45,900,945,1,40,302,26.726
1117,2.246,10,1100,1110,11,40,302,2.246
1118,3.483,15,1215,1230,11,40,302,3.483
1119,25.397,45,1345,1430,11,1,302,25.397
1120,26.726,45,900,945,1,40,302,-1.0
1121,2.246,10,1100,1110,11,40,302,-1.0
1122,3.483,15,1215,1230,11,40,302,-1.0
1123,25.397,45,1345,1430,11,1,302,-1.0
1124,18.675,50,615,705,1,1,303,18.675
1125,211.828,230,1525,1915,1,50,303,211.828
1126,8.429,15,1730,1745,16,80,304,8.429
1127,10.747,15,1845,1900,13,1,304,10.747
1128,36.876,47,925,1012,1,30,304,36.876
1129,2.681,15,1150,1205,18,40,304,2.681
1130,0.258,3,1309,1312,11,40,304,0.258
1131,2.348,11,1333,1344,11,40,304,2.348
1132,0.207,7,1425,1432,11,40,304,0.207
1133,1.359,6,1435,1441,11,30,304,1.359
1134,29.738,47,1533,1620,18,1,304,29.738
1135,8.429,15,1730,1745,1,80,304,-1.0
1136,10.747,15,1845,1900,13,1,304,-1.0
1137,2.214,10,1243,1253,1,10,305,2.214
1138,2.215,12,1800,1812,3,1,305,2.215
1139,2.214,11,1843,1854,1,10,305,2.214
1140,2.215,11,2100,2111,3,1,305,2.215
1141,5.247,15,1045,1100,1,40,306,5.247
1142,0.909,10,1120,1130,11,30,306,0.909
1143,4.527,15,1145,1200,18,1,306,4.527
1144,14.22,75,915,1030,1,50,308,14.22
1145,8.723,30,1130,1200,16,40,308,8.723
1146,6.439,20,1235,1255,14,1,308,6.439
1147,0.446,3,600,603,1,40,311,0.446
1148,0.446,2,630,632,11,1,311,0.446
